Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT,AAPL,GLD,JPM,MSFT,SPY,TLT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,212.26129150390625,214.99000549316406,190.0857696533203,445.84326171875,533.734619140625,85.49991607666016,213.88720639689362,215.5,190.74430078925033,449.11190006347704,534.3110010096894,85.67362430353913,210.52632069800987,214.4499969482422,187.919301243349,444.7799552473841,532.0153114364416,85.40849326387094,212.84622088780682,214.7100067138672,188.4346797683504,445.1836151073107,532.7577451835803,85.49991607666016,49772700,4977800,7913500,14806300,35041500,23140800
2024-06-28,208.81117248535156,215.00999450683594,193.0348358154297,440.0345458984375,531.6343994140625,83.90914154052734,214.21437951883613,215.80999755859375,193.35933934812502,448.3341049043701,537.5543137581463,85.72848142543972,208.4939285392998,214.82000732421875,190.20985074638892,439.50289267468526,530.3938098387125,83.90914154052734,213.91695291908772,215.63999938964844,190.8874592091773,446.059848949654,534.5064116818106,85.69191787835516,82542700,3955100,15307600,28362300,76144500,55119600
2024-07-01,214.8885498046875,215.57000732421875,196.07933044433594,449.6631774902344,532.728515625,82.46094512939453,215.64201747450758,216.0,197.64452872629258,450.293259356771,533.2560061424955,83.53400875837033,210.10002805599396,214.49000549316406,193.41659000327897,438.76445275458883,529.9737236752046,82.37839800554364,210.26856627972688,215.25,193.5883731323922,441.7180347396165,533.0117876323043,82.92868650779037,60402900,3797900,10205800,17662800,40297800,49735400
2024-07-02,218.37832641601562,215.55999755859375,199.30519104003906,452.1737060546875,536.3135986328125,83.10295867919922,218.48738234159504,216.0800018310547,199.33382156432344,452.478907120072,536.3135986328125,83.28638587281782,213.2527281692765,214.6199951171875,195.43037141669657,446.099159273985,531.0775683576217,82.6168703185409,214.29369867156123,215.3300018310547,195.92664354617938,446.1877931726741,531.126400132376,83.16715889669563,58046200,4921700,7802900,13979800,40434800,34204700
2024-07-03,219.64732360839844,217.99000549316406,199.1715850830078,453.640625,538.7069091796875,84.19438171386719,219.64732360839844,218.74000549316406,200.78450597577336,453.88675682054844,539.068347757372,84.27692186390337,217.1489612238199,217.3300018310547,198.17901165846095,450.79535677806246,535.9618958708759,83.54319898729322,218.11063203893852,217.33999633789062,199.9923607921085,451.1005578319114,536.000949362856,83.61657267441423,37369800,5055300,5560900,9932800,32789900,35563300
2024-07-05,224.3961639404297,220.92999267578125,196.53245544433594,460.3255920410156,541.8134155273438,84.89141082763672,224.5052198536283,221.27999877929688,199.00842649532183,461.1033770377166,542.2139076372644,85.04733166223713,219.7464397478406,219.5800018310547,196.27335292204722,451.8685059547019,538.3747999305978,84.28609540158197,219.7464397478406,219.5800018310547,198.64375880499992,452.498587816865,539.0097918869257,84.6254364595536,60412400,5950600,8093100,16000300,41488400,34895500
2024-07-08,225.8634796142578,218.19000244140625,196.89712524414062,459.0260314941406,542.4385375976562,85.0748291015625,225.89322076278884,220.0399932861328,198.55736401431693,460.46346308739743,543.386076608526,85.15736923620553,221.3327197032473,217.41000366210938,195.74551462114852,457.2735739768986,541.3737188715598,84.57956730180848,225.13973799267995,219.63999938964844,196.7723624234459,459.33123257528905,542.5948111785453,84.87305499825916,59085900,5790800,8707000,12962300,36110500,16095700
2024-07-09,226.716064453125,218.55999755859375,199.2579345703125,452.4297180175781,542.9661254882812,84.69879913330078,227.42988222637766,219.2899932861328,201.30203861673223,460.09916463101644,544.2946598471173,85.00146030562289,224.4259054004998,217.27000427246094,197.16582905485706,450.91353744838284,542.6730752067231,84.25857106201319,225.9725055332989,218.57000732421875,197.33857869799746,459.77428381745585,543.3959524424528,84.80885964977219,48076100,3901500,9058900,17207200,27289700,30289800
2024-07-10,230.97914123535156,219.36000061035156,199.42111206054688,459.0359191894531,548.3388061523438,84.96476745605469,231.07828847688273,220.7100067138672,199.58425558028438,459.24266153927346,548.6806881313778,85.00145429228311,227.28117906796422,219.16000366210938,197.2906255075793,451.76024698147666,543.8940423066767,84.61625300783238,227.3307526887298,220.13999938964844,197.82804290048543,454.0837473649462,544.1870925206553,84.79050673329427,62627700,5556200,8328500,18196100,38701200,23572500
2024-07-11,225.61563110351562,223.25,199.08518981933594,447.6646423339844,543.6107788085938,85.79021453857422,230.39422897123262,224.14999389648438,199.70898927928098,457.58866578342753,549.3255270030801,86.34050315642607,223.83108651749725,221.47999572753906,197.0986640573066,444.5633568384772,542.9758465360856,85.7260143164465,229.40281699319425,222.64999389648438,197.89519852111354,455.81652839633193,548.4560949063842,85.91861498282967,64710600,9322000,10658100,23111200,53054200,49761800
2024-07-12,228.56011962890625,223.11000061035156,196.67642211914062,446.53240966796875,547.0396728515625,86.15707397460938,230.64209091466597,223.6199951171875,199.08520875553353,449.2989293786312,550.6345620898736,86.15707397460938,226.71609267309665,221.86000061035156,193.95093996868792,443.6772860929006,544.2653840243584,85.60677837207247,226.95403700304678,222.02999877929688,195.77432240821722,447.3003398715442,544.7342644743289,85.78103911269577,53046500,5179300,15443400,16324300,53084400,27796500
2024-07-15,232.386962890625,223.8300018310547,201.58038330078125,446.9360656738281,548.5441284179688,85.16654968261719,235.1926606193721,225.58999633789062,203.07747876015205,450.185024234339,551.7775792240066,85.57009792233495,231.0882156126273,223.02000427246094,198.38465354242032,444.44521246679955,546.6880438244344,85.09317600315956,234.44910163171727,223.38999938964844,198.83570341075963,446.28627396172595,549.0325654558818,85.29495012301844,62631300,5719300,10719700,14429400,40584300,37918900
2024-07-16,232.80335998535156,228.2899932861328,205.0064239501953,442.5647277832031,551.797119140625,86.3680191040039,234.24090427881208,228.2899932861328,205.12159527581198,447.27076735934133,552.090169461466,86.40470594592404,230.33473879844306,225.3000030517578,199.68981390311083,439.7489939570935,549.1009369415549,85.65264317981038,232.98180687397965,225.4499969482422,201.5323940342005,447.19201839056086,549.8531491181022,85.78104362788103,43234300,11070700,11557000,17175700,36475300,36383700
2024-07-17,226.9143829345703,227.22999572753906,208.1253662109375,436.6575927734375,544.0602416992188,86.3863525390625,229.47222770464353,229.64999389648438,208.78754638356358,437.9670310742686,547.5476892504238,86.57895318110432,224.6936146131452,226.6699981689453,204.67053414664076,432.38474735385836,543.7378565645935,85.92777758259193,227.4794799069808,228.7899932861328,205.17916232258048,435.74198947896895,545.8772131422685,86.13871814408121,57345900,8620500,11572500,21778000,57119000,29036800
2024-07-18,222.25469970703125,225.77999877929688,201.51319885253906,433.55633544921875,539.8790893554688,85.72601318359375,228.46094752609622,228.32000732421875,207.90465837072435,437.7701116080265,546.5804894498617,86.34050201545297,220.36111458394757,225.57000732421875,200.80304644620205,427.6787055457858,537.700679694463,85.64346604349214,228.30231800055432,227.7100067138672,206.93538878296755,437.46491051123894,545.5938372966342,85.91861384743174,66034600,5485500,12415100,20794800,56270400,34553100
2024-07-19,222.38360595703125,221.72999572753906,201.3212432861328,430.3468017578125,536.2940673828125,85.22158813476562,224.8522270905052,222.67999267578125,203.78762269683403,434.31447643242683,541.2663824595259,85.44170920333603,221.36245288688534,221.41000366210938,200.49591964655664,425.3158806469495,535.2390267295067,85.12987452151137,222.88923571935766,221.52000427246094,202.68398424570762,426.3988669076758,539.644738170822,85.33164866905082,49151500,8666000,8095900,20940400,65509100,32164700
2024-07-22,222.03662109375,221.8000030517578,201.8011016845703,436.0865478515625,541.8232421875,84.97395324707031,225.82380677595344,221.9199981689453,203.6148926358178,437.72086686190295,542.4288993582354,85.77186930962344,221.174082433242,220.39999389648438,201.25409280392114,432.1189038234256,538.277184442637,84.65295213010644,225.06041535891617,221.5800018310547,201.97385135034514,434.95434740544323,540.2113760766848,85.66181578226414,48201800,5334100,7663200,15808800,43346700,36160400
2024-07-23,223.07760620117188,222.5800018310547,201.8490753173828,437.967041015625,540.973388671875,84.85472106933594,224.9910392063895,222.75,202.95269915898984,441.4522765923751,543.8648979607326,85.32246956247042,220.7676144514488,221.86000061035156,200.9085949784075,436.24411798255437,540.4849516029554,84.82720768691033,222.44310313331528,222.33999633789062,202.5112554797567,437.0317279223722,541.7157629327536,85.12069542828301,39960300,4435700,5557300,13107100,34439600,23498000
2024-07-24,216.66314697265625,221.8000030517578,200.17922973632812,422.2638244628906,528.7135620117188,83.93755340576172,222.86939506256107,224.8800048828125,203.48052438660613,434.6491968195245,536.4699449259502,85.15736441776717,215.2652677100796,221.74000549316406,199.68020772158312,420.9740958851319,527.7952979520205,83.89170011043187,222.0762625279836,223.47000122070312,201.1005270559385,433.6351347306288,536.1671163330532,84.91890349123794,61777600,6838800,7119000,26805800,74515300,50757100
2024-07-25,215.6221923828125,218.3300018310547,200.25601196289062,411.92626953125,525.958740234375,84.62544250488281,218.95333716975932,219.25999450683594,201.71472666285024,423.14987619224735,534.7994982405838,85.16656473992838,212.77682977395946,217.52000427246094,199.66101627259542,411.05005574464656,525.0209792890996,84.34112819334219,217.04981289629316,219.02000427246094,200.23681430218042,422.1653487650477,528.8307523766035,84.40532842489331,51391200,9777100,6403800,29943800,61158300,44999100
2024-07-26,216.08811950683594,220.6300048828125,203.6820831298828,418.6899719238281,531.8492431640625,85.2857894897461,217.60497832901444,221.0399932861328,204.56498521561846,422.28352110182095,534.5356464631268,85.43253687073044,214.1548544221733,219.6999969482422,200.20803848586095,410.8137524352177,528.9674531548811,85.02898857032373,216.82175454663218,219.9600067138672,200.8030488593653,411.72938578526725,529.7392217162956,85.2491026445,41601300,6328800,8027800,23583800,53763800,34423800
2024-07-29,216.36575317382812,220.32000732421875,202.34812927246094,420.1274108886719,532.1619262695312,85.74434661865234,217.41664743865044,221.5500030517578,204.99683550482567,425.46353285919287,534.3989464184045,85.92778080650193,213.8971319294418,219.0500030517578,202.06022291940437,418.12882136064246,530.1690650137424,85.4967192116789,215.09674706599597,221.25999450683594,204.07553810374966,424.9023450000168,533.3927971337158,85.90943388906757,36311800,4665100,6533600,15125800,39515800,25801300
2024-07-30,216.92092895507812,222.52000427246094,206.5131072998047,416.3763427734375,529.4657592773438,86.07453918457031,218.43778796730905,222.9199981689453,207.08890530291896,422.4114705197089,534.6822931769603,86.25797341083333,214.2639371695869,220.36000061035156,204.37302950002504,410.90234276735913,526.0662565076813,85.57011080627262,217.3075789949067,221.41000366210938,204.63213201184072,421.1020622928212,533.6272524601584,85.98282557008893,41643800,4939500,8850700,32687600,46853600,28169800
2024-07-31,220.17276000976562,226.5500030517578,204.21951293945312,411.8770751953125,538.072021484375,86.95499420166016,221.89782218872546,226.60000610351562,207.6647539782896,415.25399722383173,540.6998152024645,86.9825075836556,218.7352157578384,223.63999938964844,204.0947500942136,405.83206207673004,534.9167372159726,86.43221895184796,219.53825698895486,223.72999572753906,206.11967157338827,413.99380325758636,536.2843251839307,86.69819330663657,50036300,7316600,9071600,42891400,65663400,47445300
2024-08-01,216.48472595214844,225.77000427246094,199.5746612548828,410.6562194824219,530.4523315429688,87.70496368408203,222.55216258005441,227.57000732421875,205.20796693510616,420.8460843318748,542.0380422456446,88.25709373199976,215.15623749650504,225.0500030517578,198.05836812142135,406.69843005351635,526.955106117804,87.53012905482493,222.44310665442717,226.74000549316406,204.6033650548551,414.27930323794226,539.7912440920945,87.54853011346376,62501000,7217200,10918600,30296400,76428700,77254200
2024-08-02,217.97181701660156,225.33999633789062,191.1102752685547,402.1695556640625,520.5761108398438,90.43798065185547,223.6625266661827,228.75999450683594,196.41729340747878,408.57883813707474,524.5714915916972,90.52080296720983,215.8402875210575,222.8699951171875,188.95099978059565,398.08377329176966,516.3755054864699,89.15889294867576,217.26790792406092,227.9499969482422,195.6591542348571,406.10766494731143,523.3601775288013,89.26011632265042,105568600,11109400,18041700,29437900,82789100,91912900
2024-08-05,207.47280883789062,222.47999572753906,187.04124450683594,389.0359802246094,505.41510009765625,90.9164810180664,211.66647767263768,223.10000610351562,188.26003972022244,394.8348607957488,511.4717311244644,91.96551674345281,194.31676638799527,220.24000549316406,183.2025323392783,379.61404618021845,498.4695101090915,90.08829307154443,197.38022606416695,220.55999755859375,186.2255269573448,383.1485258419234,499.80785259777787,91.73546492612029,119548600,8939000,13927000,40709200,146267400,90686300
2024-08-06,205.4502716064453,220.6999969482422,192.26190185546875,393.427001953125,510.07476806640625,88.88282775878906,208.18657796978488,222.13999938964844,194.4307836748442,399.3932659734361,517.4989864003181,90.55761193573815,199.3431861620261,220.11000061035156,186.17754637997143,392.33419089963513,505.8937188490462,88.88282775878906,203.53685401433648,221.5,187.5210898263343,393.8109820824443,507.2124748611044,90.3183560503704,69660500,14362300,10605800,24946500,84826300,61316900
2024-08-07,208.01805114746094,220.5500030517578,192.3194580078125,392.2652282714844,506.6654357910156,88.25708770751953,211.80523672133984,222.30999755859375,197.45374096940827,403.73496598996115,519.2964689099484,88.7539934837261,204.61750047992084,220.35000610351562,192.12752534383736,391.3200904199489,506.06955696870784,87.87979933523802,205.12311510057037,221.94000244140625,195.3040570597253,402.31727423535324,516.2485672171777,88.29388982228507,63516400,5287800,9204400,20650900,70698300,51337100
2024-08-08,211.47808837890625,224.00999450683594,195.83187866210938,396.4593505859375,518.378173828125,87.71415710449219,212.36044444161047,224.25,196.64761077088747,399.58028569311574,519.0033278281719,87.78777537138522,207.0365669160157,222.52000427246094,193.65340563179683,393.7519001712231,509.7719169059722,87.27245452375831,211.27980900719393,222.72999572753906,194.30599424752398,396.2132187300544,511.79399346845105,87.53011845788394,47161100,6327100,7761200,20203000,63276600,37815800
2024-08-09,214.38291931152344,224.55999755859375,197.5017547607422,399.7377624511719,520.6641845703125,88.57917022705078,214.91827509282652,225.27999877929688,198.14473732678184,401.7363516629641,522.1490524745319,88.83682718720338,210.1495861717322,223.82000732421875,194.71867950080318,396.03596024402367,516.3366389006953,88.42272962642188,210.2784745623819,224.82000732421875,195.26570304351597,397.7785627439822,517.5577316841202,88.80922208727641,42201600,4441000,5540200,19276700,45619600,32141800
2024-08-12,215.9114532470703,228.41000366210938,197.87600708007812,400.51556396484375,520.9376220703125,88.90123748779297,217.8767166928247,228.5399932861328,198.78769824177664,402.4354042920839,523.3406939742863,89.09448019934433,213.99582080224636,225.97000122070312,195.44802293711754,397.98532149531104,518.6712672136742,88.22948299662607,214.46232494953352,226.13999938964844,198.08713740933766,400.7616957993417,521.8558860240913,88.36751551076999,38028100,5561300,6936000,16762900,42542100,24261400
2024-08-13,219.6236572265625,228.05999755859375,199.5554656982422,407.6041564941406,529.5048828125,89.51776885986328,220.2390393048837,228.8699951171875,199.69941155528463,408.52961455842444,529.7393827100993,89.59138713197045,217.380462936734,227.58999633789062,197.11787513313567,403.2328528848732,523.8781373672056,89.24171087039866,217.380462936734,228.07000732421875,199.35392685485715,403.25253261450456,524.1223559231595,89.5361769382025,44155300,6740200,6387800,19414300,52333100,30366900
2024-08-14,220.07028198242188,226.1999969482422,201.76271057128906,410.4101257324219,531.17529296875,90.07909393310547,221.37053243582614,227.47999572753906,202.26173259433187,411.25683501944593,532.3573320967027,90.32755384088968,218.06530765715263,225.35000610351562,198.76850521541047,406.06838582856113,527.6292352085552,89.72941767916345,218.9288446755302,226.5500030517578,199.36351554061437,408.3820014539116,530.2960824274743,89.76622681441387,41960600,5462500,6999800,18267000,42446900,31334100
2024-08-15,223.0479736328125,226.91000366210938,203.01988220214844,415.2626953125,540.27978515625,89.35211944580078,223.67329096872731,227.5,205.26552518971098,415.34158622213624,540.5630571909627,89.35211944580078,221.10255033510867,225.1199951171875,202.5880300343132,411.9388626649199,536.1866801444643,88.53313558359453,222.9288713384501,226.50999450683594,204.41141236229493,414.0495331175792,536.7923373384469,88.71718123953205,46414000,5273300,7001000,20752100,60846800,38723700
2024-08-16,224.36807250976562,231.99000549316406,205.34231567382812,412.73779296875,541.4910888671875,89.6650161743164,225.14226768918678,232.02000427246094,205.45747235510242,415.56847485047064,542.1846909540823,89.75703551519098,221.98592068094572,229.00999450683594,203.05827720505397,411.58380640221424,538.5116347380534,89.26932668999262,222.25391598005478,229.99000549316406,203.15425086846594,414.8386210132459,538.6679083622046,89.6650161743164,44340200,11924500,7931200,22775600,44430700,28541000
2024-08-19,224.2092742919922,231.61000061035156,206.7626190185547,415.7558288574219,546.66845703125,90.07909393310547,224.30853630427512,231.77999877929688,206.83939501460688,415.97281647426513,546.66845703125,90.32755384088968,221.38047353975193,229.74000549316406,205.1983538600032,410.7552711189502,541.0514314058853,89.63739835134972,224.04054098731652,230.14999389648438,205.37108886847773,413.22102581055816,541.9013070349608,89.64659536969381,40687800,5164800,6090800,15234000,39121800,25322100
2024-08-20,224.8246612548828,232.4600067138672,205.87013244628906,418.98101806640625,545.779541015625,90.79685974121094,225.4797542015927,234.00999450683594,207.290451812223,420.0264956299884,547.8700657821756,90.97170138855051,223.7725505409132,231.1300048828125,205.0639917823852,415.864330676567,544.4412283435015,90.29074989881364,224.09017687092657,233.7100067138672,206.33077379457382,415.9235063802004,546.2191462607274,90.47478856502627,30299000,9073600,5640000,16387600,33732300,25239300
2024-08-21,224.7154541015625,232.14999389648438,205.9468994140625,418.330078125,547.6551513671875,90.85208129882812,226.2836998547364,232.8699951171875,206.33076474687974,420.5590998224222,549.1106842316043,91.2845728871564,223.37550792716294,230.47999572753906,204.25785680520957,415.9432144212139,541.9013486274712,90.37356951081003,224.83457153469638,231.69000244140625,205.7837412719152,418.27087232284174,546.8248322343893,90.79686407982577,34765500,5337400,5202300,16067300,41514600,29230000
2024-08-22,222.859375,229.3699951171875,207.89508056640625,409.85772705078125,543.3568725585938,89.95026397705078,226.64102413052154,230.3800048828125,208.05822409330662,420.94378045645306,550.1559376249218,90.45638080256279,222.2340576918725,228.25999450683594,205.6974094210733,408.9306008917766,542.1455582382872,89.65579792055959,226.09511339685906,230.35000610351562,205.92773744679954,418.5470440541718,549.5502804647684,90.39196657209986,43695300,5765400,5247100,19361900,56121500,33453800
2024-08-23,225.15219116210938,232.02000427246094,209.50730895996094,411.080810546875,549.1302490234375,90.5392074584961,226.52192810531062,232.72999572753906,210.3518303146011,413.51697764071497,550.0680696349215,90.79686441270024,222.66087229355688,230.52000427246094,207.770294063869,406.4451792024677,544.4021520897437,90.14351798721816,223.98097823318813,231.0399932861328,208.82594575716917,411.26821033098173,546.5904001832064,90.35516878281469,38677300,5418200,7214000,18493800,50639400,32005100
2024-08-26,225.4896697998047,232.75999450683594,210.33262634277344,407.8259582519531,547.8211669921875,90.30915069580078,225.58893181224732,233.5,210.82205685305937,411.5640508373135,550.8690092024209,90.82446457620476,222.22415556593285,232.05999755859375,209.25779166440867,405.7054152115458,546.1214157161334,90.2539405002218,225.07279660900764,233.4499969482422,210.17907434771442,410.6665125068156,550.1559102385648,90.81526755735831,30602200,3151400,5105200,13152800,35788600,23198700
2024-08-27,226.33334350585938,233.38999938964844,211.30189514160156,408.17120361328125,548.573486328125,90.15272521972656,227.14724957253156,233.47000122070312,211.53222313341251,408.68406980179446,549.0619234396653,90.25394860112355,223.21670725505913,231.57000732421875,210.3518232928703,404.6303831532702,545.4084233851316,89.63741129306969,224.31844891527626,231.69000244140625,210.65891263842738,407.2046168469379,546.551349531508,89.71102255357374,35934600,4435600,5185200,13492900,32693900,21507700
2024-08-28,224.8048095703125,231.75,212.36715698242188,404.9755859375,545.3887329101562,90.04228210449219,228.149730282918,232.02000427246094,213.25007370690733,409.3153084895278,548.661296528156,90.36435325251871,224.00082364270057,230.72999572753906,210.35184179007584,401.7306441001557,542.2041141850556,89.93186172266851,226.22416240429726,232.0,210.40942013221067,409.1969570716752,548.2314695905903,90.18951864108972,38052200,4961500,6506400,14882700,41066000,18501400
2024-08-29,228.0802459716797,232.9499969482422,213.2500762939453,407.4610900878906,545.4375,89.74783325195312,231.18696212304621,233.61000061035156,213.98901788500726,416.26875999773983,550.6442544077365,89.84905663510712,227.1770283167567,231.9199981689453,210.11192481779804,404.97561980648004,544.2945742697917,89.37974886054096,228.3879521456165,231.9499969482422,213.19248330758634,409.2561670075729,547.3521942445709,89.60060370776375,51906300,5524200,6416100,17045200,38715200,24988200
2024-08-30,227.29611206054688,231.2899932861328,215.73562622070312,411.4259948730469,550.6444702148438,88.79081726074219,228.68568922028223,232.86000061035156,216.38820025870874,411.7711764633265,551.1524639045385,90.17112847267893,225.78741746908054,230.5500030517578,212.981340289583,406.4846126518204,544.2557340828612,88.77241620032508,228.4772602189495,232.52999877929688,213.5283638010213,409.90708149754283,547.8017923810901,89.88586640214561,52990800,5743000,8574100,24308300,62700100,42896200
2024-09-03,221.1124725341797,230.2899932861328,211.41708374023438,403.8314514160156,539.3126220703125,90.24300384521484,227.29611365629745,230.5399932861328,215.0638633692745,414.1284456363182,547.8407131286382,90.52919423776915,219.52437135882835,228.52000427246094,210.39982731942075,401.45446023053216,536.8020487007664,89.93834546660823,226.84946493362216,230.3800048828125,213.33643989830546,412.18542969380115,547.508549729637,90.06759319508262,50190600,6417900,8956100,20313600,60600100,48947900
2024-09-04,219.206787109375,230.42999267578125,210.48617553710938,403.298828125,538.2088012695312,91.40624237060547,220.12986023982222,231.05999755859375,213.11569850429112,405.60677088600426,541.6083040829072,91.42470331357376,215.86185105944423,229.3800048828125,208.4516628819831,398.8308818633999,536.7532683896355,90.29839561873514,220.01075793789536,229.7899932861328,212.12721670145393,400.3497951691964,537.4761456891545,90.36301948433376,43840200,4696000,7389500,15135800,47224900,40885200
2024-09-05,220.7253875732422,232.35000610351562,208.85476684570312,402.79583740234375,536.8997802734375,91.92322540283203,223.80231295165626,232.88999938964844,211.8969449168422,407.44131080829675,540.9928852935313,92.02477818912095,219.87178579311316,231.3300018310547,207.3192759014218,400.56678553175374,534.4478166491117,91.19389495742641,219.9809679444758,232.72000122070312,211.27314531418486,402.0363656944642,538.1502077884983,91.71088583782635,36615400,4838100,8067900,14195500,44264300,47450900
2024-09-06,219.177001953125,230.6300048828125,203.89320373535156,396.19744873046875,527.8635864257812,91.91399383544922,223.56411324365834,232.75999450683594,209.91998068208017,405.0248318616353,538.8436399407501,93.04030146329899,218.13481142105056,229.6199951171875,202.57843485706223,395.30975302270036,526.964879098129,91.57241358480384,222.2837029728863,231.8300018310547,208.82594829731795,403.45661559720963,537.2220554393132,91.90476688625041,48423000,6315800,7777000,19609500,68493800,57406400
2024-09-09,219.2663116455078,231.60000610351562,208.06781005859375,400.1624450683594,533.7737426757812,92.31098937988281,219.62363365317324,231.6199951171875,209.35377522003003,403.0523026786457,535.0437266855093,92.41254218907257,215.0975649862482,230.38999938964844,205.54385192671694,396.64133973593033,530.1300214174476,91.54473687891564,219.17698492990527,231.25999450683594,206.51313619606708,401.6616132591262,532.054494369654,91.76630344284145,67180000,3548800,8935100,15295100,40445800,26961400
2024-09-10,218.4722900390625,232.6199951171875,197.27142333984375,408.5262451171875,536.0986938476562,92.95722198486328,219.83209181891954,232.74000549316406,209.82401435534237,410.62704280907684,536.4504138231891,93.16032757443502,215.11743380788891,231.1199951171875,192.52101978319223,402.1152829853601,530.8138314182086,92.15403361977681,217.29114171411052,232.38999938964844,209.78563367537953,402.6084339185776,535.6786451567546,92.20019654230605,51591000,4378300,28406900,19594300,36394600,31703400
2024-09-11,221.0032958984375,232.25,198.8740692138672,417.2452087402344,541.5985107421875,92.88336944580078,221.43008920211523,232.8699951171875,199.3251190484655,418.1821775855184,542.5167747623394,93.46498426822471,216.26878297144034,231.08999633789062,193.6918138354718,403.9695620775317,527.4729497044474,92.64333491315307,219.81222755985956,231.72000122070312,196.97391086092546,409.80848319257257,536.0108196239122,92.77258265146949,44587100,4637300,13658700,19266900,75248600,39497100
2024-09-12,221.1124725341797,236.3300018310547,198.2694854736328,421.15093994140625,546.1605224609375,92.44944763183594,221.88666769221828,236.4499969482422,200.36157653556083,421.51586685329676,546.4633510224045,92.8279638323559,218.18442519080247,234.4199981689453,196.6284296106188,414.00025068010603,539.9573366553728,92.0340095496054,220.8444772424724,234.6300048828125,199.27713568329062,417.51148327493246,542.1748597619055,92.65255319860545,37455600,9930200,9054400,17395700,51819600,41618700
2024-09-13,220.844482421875,238.67999267578125,196.0814208984375,424.69171142578125,549.0130004882812,92.69872283935547,222.37301734416337,238.97999572753906,199.46908315177689,425.914716092092,550.0094311099382,92.88336043518912,220.25887596851652,237.75999450683594,194.83383653849526,419.63197810212404,546.5122052774053,92.3386675535761,221.91644846858938,238.1300048828125,198.51899663631963,419.9969049719398,546.7662020730168,92.74487871657749,36766600,7455100,10226700,15874600,39310500,25722100
2024-09-16,214.71047973632812,238.66000366210938,199.4786834716797,425.43145751953125,549.8237915039062,93.5480728149414,215.60377723416104,239.27999877929688,199.81457665233654,427.5914610863902,550.0875069413107,93.58500174507856,212.32832783334672,238.0500030517578,197.30021016072058,422.3542004104568,546.9517795427174,92.69872855220665,214.92882889414335,238.72999572753906,197.5305381683303,424.70160374609685,548.7491943236346,92.90182710275113,59357400,4713500,8634900,13834700,36656100,30866300
2024-09-17,215.17697143554688,237.33999633789062,200.81263732910156,429.18927001953125,550.0484619140625,93.095703125,215.28615358843467,238.60000610351562,201.46521139164926,435.79750485485505,553.477299266029,93.83426767587508,212.904016801209,236.61000061035156,199.28675270326914,426.3487157034463,547.8211605278194,93.00338431700901,214.14471619981742,238.0800018310547,199.35392255393126,434.1997005769437,552.0314851715059,93.67732499794303,45519300,5257100,7573300,18874200,49321000,31699400
2024-09-18,219.04794311523438,235.50999450683594,199.1619873046875,424.90875244140625,548.4171752929688,91.94169616699219,221.05291740528648,240.2899932861328,202.81835838288768,430.05724996700025,555.5385664291312,92.99415306856162,215.92137182236397,235.3000030517578,198.36545275492742,424.5142376703877,547.8603498689396,91.89554028686675,215.931307109631,238.19000244140625,200.58230673818105,429.04136013434226,550.7030274298603,92.54177895640888,59894900,11081100,8259900,18898000,59044900,48897000
2024-09-19,227.16708374023438,239.1699981689453,201.99302673339844,432.6807861328125,557.7754516601562,91.63704681396484,228.11002736409566,239.52000427246094,203.3653739246752,435.452292084435,559.6315359572782,91.68320269509509,222.95864123060412,237.38999938964844,198.9796383186764,430.91529729082623,554.9425530668651,91.18467269196404,223.31596324984213,238.24000549316406,201.32125504416572,435.1860014052933,557.804786497104,91.32315442230156,66781300,6108200,11635200,21706600,75315500,39979800
2024-09-20,226.5020751953125,242.2100067138672,202.5784454345703,429.3076477050781,556.8113403320312,91.2862319946289,231.3556905514529,242.6300048828125,202.8951409629487,433.22326773049826,557.8500005367814,91.627819348,225.92638886705737,240.47000122070312,201.05256077890448,428.2720426762547,553.7933228326182,91.13852330362646,228.2589097535001,241.11000061035156,201.46521533060852,431.2309485866615,556.4096197933483,91.38778480121292,318679900,7737400,20885000,55167100,77503100,37067600
2024-09-23,224.78494262695312,242.67999267578125,202.91433715820312,427.5717468261719,558.2026977539062,91.09235382080078,227.742765583781,243.4600067138672,203.25982185543435,430.48131937501944,558.8494456443765,91.48009703068863,224.12984974700805,242.58999633789062,201.52280686007273,424.4944897103184,556.6642942041962,90.49227101875147,225.64846451262724,242.97000122070312,202.49207645675105,428.3311884542686,557.8793836152081,90.93541114681857,54146000,5426200,7223500,15128900,44116900,35703900
2024-09-24,225.67823791503906,246.07000732421875,203.05828857421875,423.29119873046875,559.7999267578125,91.07389831542969,227.64351653597865,246.19000244140625,204.36345139466172,427.4139334394583,559.8587165873663,91.29546487095713,224.05044101841318,243.14999389648438,201.88748010395994,420.2632446802758,556.1743944512203,90.33533373903978,226.94871280288095,243.38999938964844,202.63602786120398,427.0687217553129,558.9964258828836,90.4738154775471,43556100,8386300,7323200,17015800,46805700,31005400
